12,54,0
39,79,0
24,45,0
18,17,0
69,138,1
64,119,1
81,143,1
21,22,0
66,122,1
48,54,0
25,86,0
8,34,0
52,173,1
54,150,1
30,55,0
40,63,0
65,166,1
61,175,1
36,66,0
51,151,1
59,159,1
74,167,1
67,143,1
57,78,0
75,100,1
43,87,0
11,49,0
46,151,1
42,115,0
44,149,1
65,141,1
42,154,1
33,108,0
18,25,0
59,150,1
64,116,1
63,141,1
37,144,1
73,79,1
47,77,0
31,55,0
77,203,1
52,138,1
49,133,0
45,95,0
51,102,0
29,63,0
36,86,0
99,162,1
13,50,0
37,63,0
46,129,0
11,25,0
8,35,0
42,120,0
13,51,0
