11,68,0
15,39,0
10,24,0
27,70,1
24,87,1
14,85,0
6,32,0
3,1,0
8,47,0
34,115,1
1,8,0
6,21,0
24,82,1
23,82,1
4,40,0
18,82,1
12,45,0
21,81,1
19,63,0
30,80,1
13,32,0
11,56,0
4,39,0
29,83,1
11,46,0
16,74,0
16,49,0
23,115,1
12,37,0
23,59,1
15,52,0
5,44,0
11,52,0
18,54,0
19,45,0
12,32,0
30,87,1
14,25,0
20,75,1
3,82,1
22,76,1
32,41,1
11,39,0
14,25,0
18,9,0
13,54,0
12,49,0
4,33,0
9,20,0
1,25,1
13,38,0
6,63,0
24,70,1
